ID produktu SKU	Meno produktu	Kategória	E-shop cena (MJ) v €	MJ	Cena pred akciou	Cena 1kg	Bal (MJ)	MOQ (MJ)	Balenie (ks)	Hmotnosť (MJ)	Hmotnosť (bal)	Doprava	Cena dopravy v €	Návin	Hrúbka	Šírka	Šírka po rozložení	Obvod	Farba	Text	Hmotnosť dutinky	Nosnosť	Prieťažnosť	Objem	Vlastnosť	Vonkajšia dĺžka	Vonkajšia šírka	Vonkajšia výška	Vnútorná dĺžka	Vnútorná šírka	Vnútorná výška	Vrstvy papiera	Skupina	Súvisiaci produkt 1	Súvisiaci produkt 2	Súvisiaci produkt 3	Súvisiaci produkt 4	Súvisiaci produkt 5	Popis produktu / Podkategórie
99000005	PES páska 16mm 850m Tkaná	PES Pásky Tkané	35.0000	ks			1	1			9	1		850m		16mm			Biela															99000325	99000039	99003528	99001592	99000208	3-A3 PES (textilná) páska
99002839	PES páska 19mm 500m Tkaná	PES Pásky Tkané	38.0000	ks			1	1			9	1		500m		19mm			Biela															99000325	99000040	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000387	PES páska 19mm 600m Tkaná	PES Pásky Tkané	32.0000	ks	38.0000		1	1			9	1		600m		19mm			Biela															99000325	99000040	99003528	99001592	99000208	3-A3 PES (textilná) páska
99002173	PES páska 25mm 500m Tkaná	PES Pásky Tkané	43.0000	ks			1	1			11	1		500m		25mm			Biela															99000325	99000042	99003471	99001592	99000208	3-A3 PES (textilná) páska
99000973	PES páska 25mm 500m Tkaná s potlačou	PES Pásky Tkané	48.0000	ks			1	1			11	1		500m		25mm			Biela															99000325	99000042	99003471	99001592	99000208	3-A3 PES (textilná) páska
99000645	PES páska 32mm 250m Tkaná	PES Pásky Tkané	54.0000	ks			1	1			11	1		250m		32mm			Biela															99000325	99000988	99000167	99001592	99000208	3-A3 PES (textilná) páska
99000472	PES páska 38mm 100m Tkaná	PES Pásky Tkané	29.0000	ks			1	1			7	1		100m		38mm			Biela															99000325	99000988	99000167	99001592	99000208	3-A3 PES (textilná) páska
99001095	Popruh 40mm 5000daN	PES Pásky Tkané	35.0000	ks			1	1			10	1		100m		40mm			Biela															99000325	99001107	99000586	99001592	99000208	3-A3 PES (textilná) páska
99003417	PES páska 13mm 1100m Lepená	PES Pásky Lepené	33.0000	ks			1	1			9	1		1100m		13mm			Biela															99000325	99000037	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000081	PES páska 16mm 850m Lepená	PES Pásky Lepené	33.0000	ks			1	1			9	1		850m		16mm			Biela															99000325	99000039	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000171	PES páska 19mm 600m Lepená	PES Pásky Lepené	33.0000	ks			1	1			9	1		600m		19mm			Biela															99000325	99000040	99003528	99001592	99000208	3-A3 PES (textilná) páska
99002427	PES páska 35mm 150m Lepená	PES Pásky Lepené	38.0000	ks			1	1			10	1		150m		35mm			Biela															99000325	99000988	99000167	99001592	99000208	3-A3 PES (textilná) páska
99000777	PES páska 16mm 850m Kompozitná	PES Pásky Kompozitné	45.0000	ks			1	1			12	1		850m		16mm			Biela															99000325	99000039	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000638	PES páska 19mm 500m Kompozitná	PES Pásky Kompozitné	45.0000	ks			1	1			12	1		500m		19mm			Biela															99000325	99000040	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000475	PES páska 25mm 400m Kompozitná	PES Pásky Kompozitné	45.0000	ks			1	1			12	1		400m		25mm			Biela															99000325	99000042	99003471	99001592	99000208	3-A3 PES (textilná) páska
99000010	PES páska 32mm 300m Kompozitná	PES Pásky Kompozitné	66.0000	ks			1	1			14	1		300m		32mm			Biela															99000325	99000988	99000167	99001592	99000208	3-A3 PES (textilná) páska
99000023	"Oceľová páska 13x0,5 350mm"	Oceľové pásky	15.0000	ks		1.0000	1	1		15	15	1		300m	"0,5mm"	13mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000044	99001592	99000208	3-A4 Oceľové pásky
99000024	"Oceľová páska 16x0,5 350mm"	Oceľové pásky	22.0000	ks		1.0000	1	1		22	22	1		350m	"0,5mm"	16mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000218	99000044	99001592	3-A4 Oceľové pásky
99001532	"Oceľová páska 19x0,5 350mm"	Oceľové pásky	24.0000	ks		1.0000	1	1		24	24	1		320m	"0,5mm"	19mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000033	99000044	99000161	3-A4 Oceľové pásky
99000272	"Oceľová páska 19x0,8 350mm"	Oceľové pásky	25.0000	ks		1.0000	1	1		25	25	1		210m	"0,8mm"	19mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000033	99000044	99000161	3-A4 Oceľové pásky
99000315	"Oceľová páska 20x0,5 350mm"	Oceľové pásky	24.0000	ks		1.0000	1	1		24	24	1		270m	"0,5mm"	20mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000044	99000161	99001592	3-A4 Oceľové pásky
99000182	"Oceľová páska 32x0,8mm 350mm"	Oceľové pásky	41.0000	ks		1.0000	1	1		41	41	1		200m	"0,8mm"	32mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99002412	99000162	99000034	99000161	99001592	3-A4 Oceľové pásky
99000219	"Oceľová páska 16x0,5 350mm Pozinkovaná"	Oceľové pásky	35.3000	ks		1.6000	1	1		22	22	1		350m	"0,5mm"	16mm			Metalová	Faktúrujeme reálnu hmoťnosť oceľovej pásky vypočítanú po potvrdení objednávky na kusy. 														99000043	99001147	99000218	99000044	99001592	3-A4 Oceľové pásky
99001382	Drôtené spony 9mm Fosfátované	Drôtené spony	0.0180	ks			1000	1000			10	1							Čierna															99001390	99000022	99000001	99000065	99000050	3-B1 Drôtené fosfátované a galvanizované spony
99000037	Drôtené spony 13mm Fosfátované	Drôtené spony	0.0200	ks			1000	1000			10	1							Čierna															99000084	99001333	99000002	99000065	99000050	3-B1 Drôtené fosfátované a galvanizované spony
99000039	Drôtené spony 16mm Fosfátované	Drôtené spony	0.0230	ks			1000	1000			12	1							Čierna															99000492	99001230	99000005	99000065	99000050	3-B1 Drôtené fosfátované a galvanizované spony
99000040	Drôtené spony 19mm Fosfátované	Drôtené spony	0.0300	ks			1000	1000			17	1							Čierna															99002839	99000065	99000050	99003528	99001592	3-B1 Drôtené fosfátované a galvanizované spony
99000042	Drôtené spony 25mm Fosfátované	Drôtené spony	0.0750	ks			500	500			19	1							Čierna															99000645	99001497	99003471	99001592	99000208	3-B1 Drôtené fosfátované a galvanizované spony
99000988	Drôtené spony 35mm Fosfátované	Drôtené spony	0.2000	ks			250	250			22	1							Čierna															99000167	99000645	99000472	99001592	99000208	3-B1 Drôtené fosfátované a galvanizované spony
99000036	Drôtené spony 13mm Galvanizované	Drôtené spony	0.0220	ks			1000	1000			10	1							Strieborná 															99000084	99001333	99000002	99000065	99000050	3-B1 Drôtené fosfátované a galvanizované spony
99000038	Drôtené spony 16mm Galvanizované	Drôtené spony	0.0250	ks			1000	1000			12	1							Strieborná 															99000492	99001230	99000005	99000065	99000050	3-B1 Drôtené fosfátované a galvanizované spony
99000771	Drôtené spony 19mm Galvanizované	Drôtené spony	0.0320	ks			1000	1000			17	1							Strieborná 															99002839	99000065	99000050	99003528	99001592	3-B1 Drôtené fosfátované a galvanizované spony
99000041	Drôtené spony 25mm Galvanizované	Drôtené spony	0.0750	ks			500	500			19	1							Strieborná 															99000645	99001497	99003471	99001592	99000208	3-B1 Drôtené fosfátované a galvanizované spony
99000028	Plechové spony PP 10	Plechové spony na PP a PET pásku	32.0000	bal			1	1	3500		7	1							Strieborná 	Balenie obsahuje 3500ks.														99001390	99000022	99000732	99000050	99001592	3-B2 Plechové spony
99000030	Plechové spony PP 13	Plechové spony na PP a PET pásku	23.0000	bal			1	1	3000		11	1							Strieborná 	Balenie obsahuje 3000ks.														99000084	99000045	99000050	99000285	99001592	3-B2 Plechové spony
99000031	Plechové spony PP 16	Plechové spony na PP a PET pásku	23.0000	bal			1	1	2500		12	1							Strieborná 	Balenie obsahuje 2500ks.														99000492	99000046	99000050	99001592	99000341	3-B2 Plechové spony
99000032	Plechové spony ORP 16 PET	Plechové spony na PP a PET pásku	0.0700	ks			1000	1000			11	1							Strieborná 															99000492	99000222	99000050	99000285	99001592	3-B2 Plechové spony
99000774	Plechové spony ORP 13 PET	Plechové spony na PP a PET pásku	0.0600	ks			1000	1000			10	1							Strieborná 															99001333	99000050	99000285	99001592	99000341	3-B2 Plechové spony
99001497	Plechové spony OP 13	Plechové spony na Oceľovú pásku	75.0000	bal			2000	2000	2000		10	1							Strieborná 	Balenie obsahuje 2000ks.														99001333	99000050	99000285	99001592	99000341	3-B2 Plechové spony
99000218	Plechové spony OP 16 Zinkované	Plechové spony na Oceľovú pásku	44.0000	bal			2000	2000	2000		12	1							Strieborná 	Balenie obsahuje 2000ks.														99001532	99000043	99001147	99005317	99001592	3-B2 Plechové spony
99000033	Plechové spony OP 19	Plechové spony na Oceľovú pásku	0.0160	ks			2000	2000			10	1							Strieborná 															99000272	99000043	99001147	99005317	99001592	3-B2 Plechové spony
99000334	Plechové spony OPX 19	Plechové spony na Oceľovú pásku	0.0600	ks			700	700			10	1							Strieborná 															99000272	99000043	99001147	99005317	99001592	3-B2 Plechové spony
99000034	Plechové spony OP 32	Plechové spony na Oceľovú pásku	0.0420	ks			300	300			12	1							Strieborná 															99000182	99000161	99000162	99001592	99000208	3-B2 Plechové spony
99000327	Plastové spony 12-16mm	Plastové spony	0.0130	ks			2000	2000			7	1							Transparent															99000689	99000492	99000065	99000050	99001592	3-B3 Plastové spony
99000198	Kartonážne spony SHS 35x18mm	Kartonážne spony	4.5000	1000ks			2000	2000	20000		3	1							Transparent	Balenie obsahuje 20000ks. Merná jednotka Kartonážnych spôn je 1000ks. 														99003095	99000492	99000341	99001592	99001101	3-B4 Kartonážne spony
99002750	HDPE Vrecia 100x150mm	HDPE Voľne ložené tenké vrecia	0.0042	ks			200	2000			0.2	1			20μm				Transparent														99002750	99001564	99001597	99000341	99005235	99000208	4 Vrecia a vrecká
99002720	HDPE Vrecia 200x300mm	HDPE Voľne ložené tenké vrecia	0.0102	ks			200	1000			0.5	1			20μm				Transparent														99002750						4 Vrecia a vrecká
99002686	HDPE Vrecia 300x400mm	HDPE Voľne ložené tenké vrecia	0.0186	ks			200	600			1	1			20μm				Transparent														99002750						4 Vrecia a vrecká
99002806	HDPE Vrecia 600x700mm	HDPE Voľne ložené tenké vrecia	0.0056	ks			500	500			8	1			20μm				Transparent														99002750						4 Vrecia a vrecká
99002729	HDPE Vrecia 1000x1200mm	HDPE Voľne ložené tenké vrecia	0.1480	ks			200	200			10	1			20μm				Transparent														99002750						4 Vrecia a vrecká
99002119	LDPE Vrecia 180x260mm	LDPE Voľne ložené tenké vrecia	0.0146	ks			200	1000			0.7	1			40μm				Transparent														99002119	99002686	99001597	99000341	99005235	99000208	4 Vrecia a vrecká
99001779	LDPE Vrecia 200x300mm	LDPE Voľne ložené tenké vrecia	0.0142	ks			200	1000			0.7	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99000439	LDPE Vrecia 250x360mm	LDPE Voľne ložené tenké vrecia	0.0202	ks			100	500			0.7	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99001788	LDPE Vrecia 400x600mm	LDPE Voľne ložené tenké vrecia	0.0380	ks			200	200			3	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99002739	LDPE Vrecia 500x700mm	LDPE Voľne ložené tenké vrecia	0.0780	ks			300	300			8	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99000763	LDPE Vrecia 600x700mm	LDPE Voľne ložené tenké vrecia	0.0840	ks			200	200			7	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99000860	LDPE Vrecia 700x900mm	LDPE Voľne ložené tenké vrecia	0.1414	ks			200	200			10	1			40μm				Transparent														99002119						4 Vrecia a vrecká
99001549	LDPE Vrecia 200x300mm	LDPE Voľne ložené hrubé vrecia Primár	0.0470	ks			100	200			3	1			100μm				Transparent														99001549	99001779	99001592	99000341	99005245	99000208	4 Vrecia a vrecká
99002369	LDPE Vrecia 300x400mm	LDPE Voľne ložené hrubé vrecia Primár	0.0660	ks			100	100			3	1			100μm				Transparent														99001549						4 Vrecia a vrecká
99000877	LDPE Vrecia 400x600mm	LDPE Voľne ložené hrubé vrecia Primár	0.1220	ks			100	100			5	1			100μm				Transparent														99001549						4 Vrecia a vrecká
99001257	LDPE Vrecia 500x700mm	LDPE Voľne ložené hrubé vrecia Primár	0.2000	ks			100	100			7	1			100μm				Transparent														99001549						4 Vrecia a vrecká
99003485	LDPE Vrecia 700x900mm	LDPE Voľne ložené hrubé vrecia Primár	0.3280	ks			50	50			6	1			100μm				Transparent														99001549						4 Vrecia a vrecká
99000921	LDPE Vrecia 550x800mm Regranulát	LDPE Voľne ložené hrubé vrecia Regranulát	0.2400	ks			50	50			5	1			120μm				Transparent														99000921	99001257	99002806	99000341	99001592	99000208	4 Vrecia a vrecká
99000345	LDPE Vrecia 550x1100mm Regranulát	LDPE Voľne ložené hrubé vrecia Regranulát	0.3080	ks			50	50			7	1			120μm				Transparent														99000921						4 Vrecia a vrecká
99001587	LDPE Vrecia 700x1100mm Regranulát Extrapevné	LDPE Voľne ložené hrubé vrecia Regranulát	0.3720	ks			50	50			10	1			120μm				Transparent														99000921						4 Vrecia a vrecká
99001960	LDPE Vrecia 800x1100mm Regranulát	LDPE Voľne ložené hrubé vrecia Regranulát	0.3900	ks			50	50			10	1			110μm				Transparent														99000921						4 Vrecia a vrecká
99003989	LDPE Vrecia 1400+2x400x1500mm 	LDPE Paletizačné vrecia	1.9660	ks			20	20			10	1			100μm				Transparent															99004615	99001592	99000341	99005298	99000208	4-1-3 Paletizačné vrecia a vrecká
99001778	Vrecia RZV 40x60mm	Vrecia so zipom	0.0016	ks			1000	1000			0.2	1			40μm				Transparent														99001778	99002750	99002119	99000341	99000208	99001592	4-2 ZIP Vrecia so zipom
99001218	Vrecia RZV 60x80mm	Vrecia so zipom	2.7283	bal			1	1	1000		0.4	1			40μm				Transparent	Balenie obsahuje 1000ks.													99001778						4-2 ZIP Vrecia so zipom
99000895	Vrecia RZV 70x100mm	Vrecia so zipom	0.0037	ks			1000	1000			0.6	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000908	Vrecia RZV 80x120mm	Vrecia so zipom	0.0045	ks			1000	1000			0.8	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99001015	Vrecia RZV 100x150mm	Vrecia so zipom	0.0064	ks			1000	1000			2	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000894	Vrecia RZV 120x180mm	Vrecia so zipom	0.0091	ks			100	1000			0.2	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000478	Vrecia RZV 150x220mm	Vrecia so zipom	0.0136	ks			100	500			0.3	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000420	Vrecia RZV 180x250mm	Vrecia so zipom	0.0179	ks			100	500			0.35	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000736	Vrecia RZV 200x300mm	Vrecia so zipom	0.0232	ks			100	300			0.5	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99001429	Vrecia RZV 250x350mm	Vrecia so zipom	0.0322	ks			100	200			0.7	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99000924	Vrecia RZV 300x400mm	Vrecia so zipom	0.0445	ks			100	100			0.9	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99002083	Vrecia RZV 350x450mm	Vrecia so zipom	0.0592	ks			100	100			1.2	1			40μm				Transparent														99001778						4-2 ZIP Vrecia so zipom
99001846	Odpadové vrecia 600x700mm Čierne	Odpadové vrecia	0.0459	ks			25	125			0.7	1			35μm			1200mm	Čierna					60l									99001846	99000341	99000763	99002806	99001592	99001587	4-3 Odpadové vrecia
99002094	Odpadové vrecia 500x600mm Čierne	Odpadové vrecia	0.0333	ks			25	200			0.5	1			35μm			1000mm	Čierna					35l									99001846						4-3 Odpadové vrecia
99002319	Odpadové vrecia 700x1100mm Čierne	Odpadové vrecia	0.0794	ks			25	100			1.5	1			40μm			1400mm	Čierna					120l									99001846						4-3 Odpadové vrecia
99000281	Odpadové vrecia 700x1100mm Modré	Odpadové vrecia	0.0816	ks			25	100			1.5	1			40μm			1400mm	Modrá					120l									99001846						4-3 Odpadové vrecia
99001823	Odpadové vrecia 700x1100mm Žlté	Odpadové vrecia	0.0809	ks			25	100			1.5	1			40μm			1400mm	Žltá					120l									99001846						4-3 Odpadové vrecia
99001530	Odpadové vrecia 700x1100mm Modré	Odpadové vrecia	0.1350	ks			25	100			2.2	1			60μm			1400mm	Modrá					120l									99001846						4-3 Odpadové vrecia
99002780	Odpadové vrecia 700x1100mm Modré	Odpadové vrecia	0.1816	ks			20	100			2.3	1			80μm			1400mm	Modrá					120l									99001846						4-3 Odpadové vrecia
99001499	Odpadové vrecia 650+550x1350mm Čierne	Odpadové vrecia	0.3910	ks			10	30			1.9	1			60μm			2400mm	Čierna					240l									99001846						4-3 Odpadové vrecia
99003653	Mikroténové blokované vrecia 160x240mm	Mikroténové blokované vrecia 	0.1600	bal			1	200	50		0.03	1			7μm				Transparent	Balenie obsahuje 50ks.													99003653	99002319	99002791	99001592	99001587	99005262	4-4 Mikroténové vrecká
99003494	Mikroténové blokované vrecia 200x300mm	Mikroténové blokované vrecia 	0.2200	bal			1	100			0.05	1			8μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99003495	Mikroténové blokované vrecia 250x350mm	Mikroténové blokované vrecia 	0.3200	bal			1	100			0.07	1			8μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99003493	Mikroténové blokované vrecia 300x400mm	Mikroténové blokované vrecia 	0.4400	bal			1	100			0.1	1			8μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99005326	Mikroténové blokované vrecia 160x240mm	Mikroténové blokované vrecia 	0.2200	bal			1	200			0.05	1			12μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99005327	Mikroténové blokované vrecia 200x300mm	Mikroténové blokované vrecia 	0.3400	bal			1	100			0.07	1			12μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99003977	Mikroténové blokované vrecia 250x350mm	Mikroténové blokované vrecia 	0.4800	bal			1	100			0.1	1			12μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99001118	Mikroténové blokované vrecia 300x400mm	Mikroténové blokované vrecia 	0.6600	bal			1	80			0.14	1			12μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99005330	Mikroténové blokované vrecia 160x240mm	Mikroténové blokované vrecia 	0.2700	bal			1	200			0.055	1			15μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99001169	Mikroténové blokované vrecia 200x300mm	Mikroténové blokované vrecia 	0.4000	bal			1	100			0.09	1			15μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99005332	Mikroténové blokované vrecia 250x350mm	Mikroténové blokované vrecia 	0.5800	bal			1	100			0.13	1			15μm				Transparent	Balenie obsahuje 50ks.													99003653						4-4 Mikroténové vrecká
99001170	Mikroténové blokované vrecia 300x400mm	Mikroténové blokované vrecia 	0.7800	bal			1	80	80		0.18	1			15μm				Transparent	Balenie obsahuje 80ks.													99003653						4-4 Mikroténové vrecká
99004438	Mikroténové rolované vrecia 200x300mm	Mikroténové rolované vrecia 	0.2000	bal			1	100			0.05	1			7μm				Transparent	Balenie obsahuje 50ks.													99004438	99001592	99000341	99000208	99002319	99000736	4-4 Mikroténové vrecká
99005335	Mikroténové rolované vrecia 250x350mm	Mikroténové rolované vrecia 	0.4000	bal			1	100			0.07	1			7μm				Transparent	Balenie obsahuje 50ks.													99004438						4-4 Mikroténové vrecká
99005336	Mikroténové rolované vrecia 300x400mm	Mikroténové rolované vrecia 	0.3600	bal			1	100			0.09	1			7μm				Transparent	Balenie obsahuje 50ks.													99004438						4-4 Mikroténové vrecká
99005337	Mikroténové rolované vrecia 160x240mm	Mikroténové rolované vrecia 	1.2000	bal			1	10	500		0.3	1			7μm				Transparent	Balenie obsahuje 500ks.													99004438						4-4 Mikroténové vrecká
99005338	Mikroténové rolované vrecia 200x300mm	Mikroténové rolované vrecia 	1.6000	bal			1	10	500		0.5	1			7μm				Transparent	Balenie obsahuje 500ks.													99004438						4-4 Mikroténové vrecká
99005339	Mikroténové rolované vrecia 250x350mm	Mikroténové rolované vrecia 	2.4000	bal			1	10	500		0.7	1			7μm				Transparent	Balenie obsahuje 500ks.													99004438						4-4 Mikroténové vrecká
99004026	Mikroténové tašky košieľkové 520x580mm Červená	Mikroténové tašky	1.9000	bal			1	20	50		0.5	1			17μm				Červená	Balenie obsahuje 50ks.														99001592	99000341	99000208	99002319	99000736	4-4 Mikroténové vrecká
99005341	Mikroténové tašky košieľkové 340x470mm	Mikroténové tašky	0.6000	bal			1	40	50		0.13	1			8μm				Modrá	Balenie obsahuje 50ks.																			4-4 Mikroténové vrecká
99005342	Mikroténové tašky košieľkové 440x500mm	Mikroténové tašky	1.1800	bal			1	40	50		0.3	1			13.5μm				Modrá	Balenie obsahuje 50ks.																			4-4 Mikroténové vrecká
99005343	Mikroténové tašky košieľkové 520x680mm	Mikroténové tašky	2.2000	bal			1	20	50		0.6	1			17μm				Modrá	Balenie obsahuje 50ks.																			4-4 Mikroténové vrecká
99003088	"Bublinková fólia 0,33x100m"	Bublinková fólia	4.5000	ks			3	3	3		2	2	5	100m	40μm				Transparent	Balenie obsahuje 3ks.														99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99001297	"Bublinková fólia 0,5x100m"	Bublinková fólia	6.0000	ks			2	2	2		2.5	2	5	100m	40μm				Transparent	Balenie obsahuje 2ks.														99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99000208	Bublinková fólia 1x100m	Bublinková fólia	12.0000	ks			1	1			5	2	5	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99000427	"Bublinková fólia 1,2x100m"	Bublinková fólia	14.4000	ks			1	1			6	2	5	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99002217	"Bublinková fólia 1,5x100m"	Bublinková fólia	21.0000	ks			1	1			7	2	5	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99001670	Bublinková fólia 2x100m	Bublinková fólia	28.0000	ks			1	1			10	2	5	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99004532	"Bublinková fólia 1,2x100m + 0,8mm PE pena Laminovaná"	Bublinková fólia	44.8700	ks			1	1			20	2	8	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99004227	"Bublinková fólia 1,5x100m + 0,8mm PE pena Laminovaná"	Bublinková fólia	49.0460	ks			1	1			23	2	8	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99002637	"Bublinková fólia 1,2x50m - 30mm priemer bublín"	Bublinková fólia	22.0000	ks			1	1			10	2	5	50m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99001647	Bublinková fólia 1x100m ESD	Bublinková fólia	14.0000	ks			1	1			8	2	5	100m	40μm				Transparent															99001592	99000341	99000485	99003485	99002729	5-1 Bublinková fólia
99000511	Bublinkové vrecia 300x300mm	Vrecká z bublinkovej fólie	0.0800	ks			500	500				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99000485	Bublinkové vrecia 600x600mm 	Vrecká z bublinkovej fólie	0.1800	ks			200	200				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99004403	Bublinkové vrecia 600x900mm	Vrecká z bublinkovej fólie	0.3300	ks			100	100				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99004155	Bublinkové vrecia 430x700+80mm s lepiacou klopou	Vrecká z bublinkovej fólie	0.2000	ks			200	200				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99004097	Bublinkové vrecia 520x490+80mm s lepiacou klopou	Vrecká z bublinkovej fólie	0.2100	ks			200	200				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99004028	Bublinkové vrecia 600x550+80mm s lepiacou klopou	Vrecká z bublinkovej fólie	0.2500	ks			150	150				2	5		40μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99004829	Bublinkové vrecia 150x220+50mm	Vrecká z bublinkovej fólie	0.1400	ks			500	500				2	5		18μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99002785	Bublinkové vrecia 200x300+50mm	Vrecká z bublinkovej fólie	0.2200	ks			500	500				2	5		18μm				Transparent															99001592	99002791	99000086	99000208	99005262	5-2 Vrecká z bublinkovej fólie
99001008	"Penová fólia 1mm, 1m, 300m"	Penová fólia v rolkách	31.0000	ks			1	1			8	2	5	100m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99000377	"Penová fólia 2mm, 1m, 100m"	Penová fólia v rolkách	18.0000	ks	20.8000		1	1			5	2	5	100m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99003723	"Penová fólia 2mm, 1,1m, 100m"	Penová fólia v rolkách	22.2000	ks			1	1			5.5	2	5	100m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99003369	"Penová fólia 2mm, 1,2m, 100m"	Penová fólia v rolkách	23.4000	ks			1	1			6	2	5	100m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99003229	"Penová fólia 3mm, 1,5m, 100m"	Penová fólia v rolkách	42.4000	ks			1	1			10.5	2	5	100m					Biela	Balenie obsahuje 100m fólie.														99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99002196	"Penová fólia 3mm, 1m, 50m"	Penová fólia v rolkách	15.4000	ks			1				4	2	5	50m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99000534	"Penová fólia 3mm, 1m, 100m"	Penová fólia v rolkách	25.0000	ks	29.4000		1	1			8	2	5	100m					Biela	Balenie obsahuje 100m2.														99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99000713	"Penová fólia 5mm, 1m, 50m"	Penová fólia v rolkách	25.8000	ks			1	1			8	2	5	50m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99002332	"Penová fólia 10mm, 1m, 50m"	Penová fólia v rolkách	51.4000	ks			1	1			14	2	5	50m					Biela															99003193	99003476	99001592	99002791	99000208	6 Peny a penové fólie
99005222	Bublinková obálka 95x165mm Typ A11	Obálky z bublinkovej fólie	0.0480	ks			250	250				2	5						Biela															99000341	99001592	99005300	99001015	99001779	5-3 Obálky z bublinkovej fólie
